A,MIO_EUR,J59_60,TOTAL,CPA_G47,EU27_2020	2982.47 
A,MIO_EUR,J59_60,TOTAL,CPA_H49,EU27_2020	1271 
A,MIO_EUR,J59_60,TOTAL,CPA_H50,EU27_2020	21.03 
A,MIO_EUR,J59_60,TOTAL,CPA_H51,EU27_2020	302.72 
A,MIO_EUR,J59_60,TOTAL,CPA_H52,EU27_2020	558.79 
A,MIO_EUR,J59_60,TOTAL,CPA_H53,EU27_2020	558.31 
A,MIO_EUR,J59_60,TOTAL,CPA_I,EU27_2020	2664.96 
A,MIO_EUR,J59_60,TOTAL,CPA_J58,EU27_2020	775.11 
A,MIO_EUR,J59_60,TOTAL,CPA_J59_60,EU27_2020	24528.48 
A,MIO_EUR,J59_60,TOTAL,CPA_J61,EU27_2020	3064.38 
A,MIO_EUR,J59_60,TOTAL,CPA_J62_63,EU27_2020	4559.69 
A,MIO_EUR,J59_60,TOTAL,CPA_K64,EU27_2020	1419.9 
A,MIO_EUR,J59_60,TOTAL,CPA_K65,EU27_2020	268.75 
A,MIO_EUR,J59_60,TOTAL,CPA_K66,EU27_2020	254.61 
A,MIO_EUR,J59_60,TOTAL,CPA_L68B,EU27_2020	3365.32 
A,MIO_EUR,J59_60,TOTAL,CPA_M69_70,EU27_2020	4928.96 
A,MIO_EUR,J59_60,TOTAL,CPA_M71,EU27_2020	699.68 
A,MIO_EUR,J59_60,TOTAL,CPA_M72,EU27_2020	38.67 
A,MIO_EUR,J59_60,TOTAL,CPA_M73,EU27_2020	2487.74 
A,MIO_EUR,J59_60,TOTAL,CPA_M74_75,EU27_2020	1282.65 
A,MIO_EUR,J59_60,TOTAL,CPA_N77,EU27_2020	9988.29 
A,MIO_EUR,J59_60,TOTAL,CPA_N78,EU27_2020	631.76 
A,MIO_EUR,J59_60,TOTAL,CPA_N79,EU27_2020	159.09 
A,MIO_EUR,J59_60,TOTAL,CPA_N80-82,EU27_2020	3961.08 
A,MIO_EUR,J59_60,TOTAL,CPA_O,EU27_2020	367.97 
A,MIO_EUR,J59_60,TOTAL,CPA_P,EU27_2020	453.85 
A,MIO_EUR,J59_60,TOTAL,CPA_Q86,EU27_2020	78.14 
A,MIO_EUR,J59_60,TOTAL,CPA_Q87_88,EU27_2020	7.82 
A,MIO_EUR,J59_60,TOTAL,CPA_R90-92,EU27_2020	2778.47 
A,MIO_EUR,J59_60,TOTAL,CPA_R93,EU27_2020	1093.2 
A,MIO_EUR,J59_60,TOTAL,CPA_S94,EU27_2020	192.45 
A,MIO_EUR,J59_60,TOTAL,CPA_S95,EU27_2020	361.77 
A,MIO_EUR,J59_60,TOTAL,CPA_S96,EU27_2020	207.24 
A,MIO_EUR,J59_60,TOTAL,CPA_T,EU27_2020	0.05 
A,MIO_EUR,J59_60,TOTAL,CPA_U,EU27_2020	5.24 
A,MIO_EUR,J59_60,TOTAL,D1,EU27_2020	30393.49 
A,MIO_EUR,J59_60,TOTAL,D21X31,EU27_2020	927.64 
A,MIO_EUR,J59_60,TOTAL,D29X39,EU27_2020	-1437.57 
A,MIO_EUR,J59_60,TOTAL,IMP,EU27_2020	14093.13 
A,MIO_EUR,J59_60,TOTAL,P1,EU27_2020	154992.56 
A,MIO_EUR,J59_60,TOTAL,P2,EU27_2020	96894.01 
A,MIO_EUR,J59_60,TOTAL,P2_ADJ,EU27_2020	96894.01 
A,MIO_EUR,J59_60,TOTAL,P51C,EU27_2020	0 
A,MIO_EUR,J59_60,TOTAL,TOTAL,EU27_2020	95966.37 
A,MIO_EUR,J62_63,TOTAL,ADJ_P6,EU27_2020	0 
A,MIO_EUR,J62_63,TOTAL,B1G,EU27_2020	450679 
A,MIO_EUR,J62_63,TOTAL,B2A3G,EU27_2020	177292.06 
A,MIO_EUR,J62_63,TOTAL,B2A3N,EU27_2020	0 
A,MIO_EUR,J62_63,TOTAL,B3G,EU27_2020	0 
A,MIO_EUR,J62_63,TOTAL,CPA_A01,EU27_2020	10.5 
A,MIO_EUR,J62_63,TOTAL,CPA_A02,EU27_2020	0.31 
A,MIO_EUR,J62_63,TOTAL,CPA_A03,EU27_2020	8.9 
A,MIO_EUR,J62_63,TOTAL,CPA_B,EU27_2020	32.83 
A,MIO_EUR,J62_63,TOTAL,CPA_C10-12,EU27_2020	848.36 
A,MIO_EUR,J62_63,TOTAL,CPA_C13-15,EU27_2020	337.64 
A,MIO_EUR,J62_63,TOTAL,CPA_C16,EU27_2020	149.6 
A,MIO_EUR,J62_63,TOTAL,CPA_C17,EU27_2020	1110.87 
A,MIO_EUR,J62_63,TOTAL,CPA_C18,EU27_2020	1366.85 
A,MIO_EUR,J62_63,TOTAL,CPA_C19,EU27_2020	924.29 
A,MIO_EUR,J62_63,TOTAL,CPA_C20,EU27_2020	601.64 
A,MIO_EUR,J62_63,TOTAL,CPA_C21,EU27_2020	12.76 
A,MIO_EUR,J62_63,TOTAL,CPA_C22,EU27_2020	835.44 
A,MIO_EUR,J62_63,TOTAL,CPA_C23,EU27_2020	113.53 
A,MIO_EUR,J62_63,TOTAL,CPA_C24,EU27_2020	302.06 
A,MIO_EUR,J62_63,TOTAL,CPA_C25,EU27_2020	916.4 
A,MIO_EUR,J62_63,TOTAL,CPA_C26,EU27_2020	9661.77 
A,MIO_EUR,J62_63,TOTAL,CPA_C27,EU27_2020	2004.95 
A,MIO_EUR,J62_63,TOTAL,CPA_C28,EU27_2020	673.7 
A,MIO_EUR,J62_63,TOTAL,CPA_C29,EU27_2020	144.99 
A,MIO_EUR,J62_63,TOTAL,CPA_C30,EU27_2020	273.13 
A,MIO_EUR,J62_63,TOTAL,CPA_C31_32,EU27_2020	437.35 
A,MIO_EUR,J62_63,TOTAL,CPA_C33,EU27_2020	1603.99 
A,MIO_EUR,J62_63,TOTAL,CPA_D,EU27_2020	3909.48 
A,MIO_EUR,J62_63,TOTAL,CPA_E36,EU27_2020	175.85 
A,MIO_EUR,J62_63,TOTAL,CPA_E37-39,EU27_2020	1625.19 
A,MIO_EUR,J62_63,TOTAL,CPA_F,EU27_2020	3138.06 
A,MIO_EUR,J62_63,TOTAL,CPA_G45,EU27_2020	1649.04 
A,MIO_EUR,J62_63,TOTAL,CPA_G46,EU27_2020	49375.45 
A,MIO_EUR,J62_63,TOTAL,CPA_G47,EU27_2020	3063.84 
A,MIO_EUR,J62_63,TOTAL,CPA_H49,EU27_2020	4018.79 
A,MIO_EUR,J62_63,TOTAL,CPA_H50,EU27_2020	190.07 
A,MIO_EUR,J62_63,TOTAL,CPA_H51,EU27_2020	662.92 
A,MIO_EUR,J62_63,TOTAL,CPA_H52,EU27_2020	5949.74 
A,MIO_EUR,J62_63,TOTAL,CPA_H53,EU27_2020	2243.51 
A,MIO_EUR,J62_63,TOTAL,CPA_I,EU27_2020	7779.03 
A,MIO_EUR,J62_63,TOTAL,CPA_J58,EU27_2020	5715.75 
A,MIO_EUR,J62_63,TOTAL,CPA_J59_60,EU27_2020	5353.78 
A,MIO_EUR,J62_63,TOTAL,CPA_J61,EU27_2020	9163.04 
A,MIO_EUR,J62_63,TOTAL,CPA_J62_63,EU27_2020	205654.98 
A,MIO_EUR,J62_63,TOTAL,CPA_K64,EU27_2020	12072.42 
A,MIO_EUR,J62_63,TOTAL,CPA_K65,EU27_2020	1528.72 
A,MIO_EUR,J62_63,TOTAL,CPA_K66,EU27_2020	1471.95 
A,MIO_EUR,J62_63,TOTAL,CPA_L68B,EU27_2020	13251.98 
A,MIO_EUR,J62_63,TOTAL,CPA_M69_70,EU27_2020	38732.77 
A,MIO_EUR,J62_63,TOTAL,CPA_M71,EU27_2020	8352.4 
A,MIO_EUR,J62_63,TOTAL,CPA_M72,EU27_2020	761.95 
A,MIO_EUR,J62_63,TOTAL,CPA_M73,EU27_2020	9178.19 
A,MIO_EUR,J62_63,TOTAL,CPA_M74_75,EU27_2020	6664.87 
A,MIO_EUR,J62_63,TOTAL,CPA_N77,EU27_2020	37533.66 
A,MIO_EUR,J62_63,TOTAL,CPA_N78,EU27_2020	5612.34 
A,MIO_EUR,J62_63,TOTAL,CPA_N79,EU27_2020	443.12 
A,MIO_EUR,J62_63,TOTAL,CPA_N80-82,EU27_2020	17173.41 
A,MIO_EUR,J62_63,TOTAL,CPA_O,EU27_2020	1811.91 
A,MIO_EUR,J62_63,TOTAL,CPA_P,EU27_2020	4521.9 
A,MIO_EUR,J62_63,TOTAL,CPA_Q86,EU27_2020	787.41 
A,MIO_EUR,J62_63,TOTAL,CPA_Q87_88,EU27_2020	18.49 
A,MIO_EUR,J62_63,TOTAL,CPA_R90-92,EU27_2020	500.35 
A,MIO_EUR,J62_63,TOTAL,CPA_R93,EU27_2020	700.71 
A,MIO_EUR,J62_63,TOTAL,CPA_S94,EU27_2020	1315.77 
A,MIO_EUR,J62_63,TOTAL,CPA_S95,EU27_2020	1264.52 
A,MIO_EUR,J62_63,TOTAL,CPA_S96,EU27_2020	446.48 
A,MIO_EUR,J62_63,TOTAL,CPA_T,EU27_2020	0.05 
A,MIO_EUR,J62_63,TOTAL,CPA_U,EU27_2020	5.71 
A,MIO_EUR,J62_63,TOTAL,D1,EU27_2020	269237.19 
A,MIO_EUR,J62_63,TOTAL,D21X31,EU27_2020	4364.86 
A,MIO_EUR,J62_63,TOTAL,D29X39,EU27_2020	4149.75 
A,MIO_EUR,J62_63,TOTAL,IMP,EU27_2020	95126.51 
A,MIO_EUR,J62_63,TOTAL,P1,EU27_2020	951235.31 
A,MIO_EUR,J62_63,TOTAL,P2,EU27_2020	500556.3 
A,MIO_EUR,J62_63,TOTAL,P2_ADJ,EU27_2020	500556.3 
A,MIO_EUR,J62_63,TOTAL,P51C,EU27_2020	0 
A,MIO_EUR,J62_63,TOTAL,TOTAL,EU27_2020	496191.44 
A,MIO_EUR,L68B,TOTAL,ADJ_P6,EU27_2020	0 
A,MIO_EUR,L68B,TOTAL,B1G,EU27_2020	1477653.98 
A,MIO_EUR,L68B,TOTAL,B2A3G,EU27_2020	1320278 
A,MIO_EUR,L68B,TOTAL,CPA_A01,EU27_2020	71.09 
A,MIO_EUR,L68B,TOTAL,CPA_A02,EU27_2020	17.07 
A,MIO_EUR,L68B,TOTAL,CPA_A03,EU27_2020	5.34 
A,MIO_EUR,L68B,TOTAL,CPA_B,EU27_2020	291.5 
A,MIO_EUR,L68B,TOTAL,CPA_C10-12,EU27_2020	473.38 
A,MIO_EUR,L68B,TOTAL,CPA_C13-15,EU27_2020	780.63 
A,MIO_EUR,L68B,TOTAL,CPA_C16,EU27_2020	2661.51 
A,MIO_EUR,L68B,TOTAL,CPA_C17,EU27_2020	818.35 
A,MIO_EUR,L68B,TOTAL,CPA_C18,EU27_2020	717.07 
A,MIO_EUR,L68B,TOTAL,CPA_C19,EU27_2020	962.37 
A,MIO_EUR,L68B,TOTAL,CPA_C20,EU27_2020	2842.05 
A,MIO_EUR,L68B,TOTAL,CPA_C21,EU27_2020	8.55 
A,MIO_EUR,L68B,TOTAL,CPA_C22,EU27_2020	1764.75 
A,MIO_EUR,L68B,TOTAL,CPA_C23,EU27_2020	3445.68 
A,MIO_EUR,L68B,TOTAL,CPA_C24,EU27_2020	1096.42 
A,MIO_EUR,L68B,TOTAL,CPA_C25,EU27_2020	2853.57 
A,MIO_EUR,L68B,TOTAL,CPA_C26,EU27_2020	520.76 
A,MIO_EUR,L68B,TOTAL,CPA_C27,EU27_2020	1508.19 
A,MIO_EUR,L68B,TOTAL,CPA_C28,EU27_2020	622.67 
A,MIO_EUR,L68B,TOTAL,CPA_C29,EU27_2020	192.55 
A,MIO_EUR,L68B,TOTAL,CPA_C30,EU27_2020	17.41 
A,MIO_EUR,L68B,TOTAL,CPA_C31_32,EU27_2020	943.99 
A,MIO_EUR,L68B,TOTAL,CPA_C33,EU27_2020	6918.33 
A,MIO_EUR,L68B,TOTAL,CPA_D,EU27_2020	15275.66 
A,MIO_EUR,L68B,TOTAL,CPA_E36,EU27_2020	2403.94 
A,MIO_EUR,L68B,TOTAL,CPA_E37-39,EU27_2020	8472.35 
A,MIO_EUR,L68B,TOTAL,CPA_F,EU27_2020	115617.87 
A,MIO_EUR,L68B,TOTAL,CPA_G45,EU27_2020	1064.31 
A,MIO_EUR,L68B,TOTAL,CPA_G46,EU27_2020	7087.56 
A,MIO_EUR,L68B,TOTAL,CPA_G47,EU27_2020	2538.68 
A,MIO_EUR,L68B,TOTAL,CPA_H49,EU27_2020	1331.13 
A,MIO_EUR,L68B,TOTAL,CPA_H50,EU27_2020	42.77 
A,MIO_EUR,L68B,TOTAL,CPA_H51,EU27_2020	146.15 
A,MIO_EUR,L68B,TOTAL,CPA_H52,EU27_2020	2500.43 
A,MIO_EUR,L68B,TOTAL,CPA_H53,EU27_2020	1011.02 
A,MIO_EUR,L68B,TOTAL,CPA_I,EU27_2020	2935.18 
A,MIO_EUR,L68B,TOTAL,CPA_J58,EU27_2020	855.86 
A,MIO_EUR,L68B,TOTAL,CPA_J59_60,EU27_2020	576.92 
A,MIO_EUR,L68B,TOTAL,CPA_J61,EU27_2020	3081.26 
A,MIO_EUR,L68B,TOTAL,CPA_J62_63,EU27_2020	4928.53 
A,MIO_EUR,L68B,TOTAL,CPA_K64,EU27_2020	97901.14 
A,MIO_EUR,L68B,TOTAL,CPA_K65,EU27_2020	6690.24 
A,MIO_EUR,L68B,TOTAL,CPA_K66,EU27_2020	1743.6 
A,MIO_EUR,L68B,TOTAL,CPA_L68B,EU27_2020	50557.12 
A,MIO_EUR,L68B,TOTAL,CPA_M69_70,EU27_2020	34585.59 
A,MIO_EUR,L68B,TOTAL,CPA_M71,EU27_2020	9950.25 
A,MIO_EUR,L68B,TOTAL,CPA_M72,EU27_2020	19.79 
A,MIO_EUR,L68B,TOTAL,CPA_M73,EU27_2020	1665.64 
A,MIO_EUR,L68B,TOTAL,CPA_M74_75,EU27_2020	3083.46 
A,MIO_EUR,L68B,TOTAL,CPA_N77,EU27_2020	2743.95 
A,MIO_EUR,L68B,TOTAL,CPA_N78,EU27_2020	1665.52 
A,MIO_EUR,L68B,TOTAL,CPA_N79,EU27_2020	213.53 
A,MIO_EUR,L68B,TOTAL,CPA_N80-82,EU27_2020	25805.41 
A,MIO_EUR,L68B,TOTAL,CPA_O,EU27_2020	3744.26 
A,MIO_EUR,L68B,TOTAL,CPA_P,EU27_2020	1287.96 
A,MIO_EUR,L68B,TOTAL,CPA_Q86,EU27_2020	266.42 
A,MIO_EUR,L68B,TOTAL,CPA_Q87_88,EU27_2020	11.51 
A,MIO_EUR,L68B,TOTAL,CPA_R90-92,EU27_2020	318.7 
A,MIO_EUR,L68B,TOTAL,CPA_R93,EU27_2020	663.3 
A,MIO_EUR,L68B,TOTAL,CPA_S94,EU27_2020	543.88 
A,MIO_EUR,L68B,TOTAL,CPA_S95,EU27_2020	425.81 
A,MIO_EUR,L68B,TOTAL,CPA_S96,EU27_2020	244.48 
A,MIO_EUR,L68B,TOTAL,CPA_T,EU27_2020	31.83 
A,MIO_EUR,L68B,TOTAL,CPA_U,EU27_2020	4.7 
A,MIO_EUR,L68B,TOTAL,D1,EU27_2020	67044.55 
A,MIO_EUR,L68B,TOTAL,D21X31,EU27_2020	29236.38 
A,MIO_EUR,L68B,TOTAL,D29X39,EU27_2020	90331.42 
A,MIO_EUR,L68B,TOTAL,IMP,EU27_2020	13780.09 
A,MIO_EUR,L68B,TOTAL,P1,EU27_2020	1950461.28 
A,MIO_EUR,L68B,TOTAL,P2,EU27_2020	472807.3 
A,MIO_EUR,L68B,TOTAL,P2_ADJ,EU27_2020	472807.3 
A,MIO_EUR,L68B,TOTAL,TOTAL,EU27_2020	443570.91 
A,MIO_EUR,M69_70,TOTAL,ADJ_P6,EU27_2020	0 
A,MIO_EUR,M69_70,TOTAL,B1G,EU27_2020	502761.77 
A,MIO_EUR,M69_70,TOTAL,B2A3G,EU27_2020	200433.72 
A,MIO_EUR,M69_70,TOTAL,B2A3N,EU27_2020	0 
A,MIO_EUR,M69_70,TOTAL,B3G,EU27_2020	0 
A,MIO_EUR,M69_70,TOTAL,CPA_A01,EU27_2020	66.68 
A,MIO_EUR,M69_70,TOTAL,CPA_A02,EU27_2020	8.79 
A,MIO_EUR,M69_70,TOTAL,CPA_A03,EU27_2020	7.24 
A,MIO_EUR,M69_70,TOTAL,CPA_B,EU27_2020	226.4 
A,MIO_EUR,M69_70,TOTAL,CPA_C10-12,EU27_2020	1469.83 
A,MIO_EUR,M69_70,TOTAL,CPA_C13-15,EU27_2020	737.97 
A,MIO_EUR,M69_70,TOTAL,CPA_C16,EU27_2020	229.57 
A,MIO_EUR,M69_70,TOTAL,CPA_C17,EU27_2020	2963.25 
A,MIO_EUR,M69_70,TOTAL,CPA_C18,EU27_2020	2580.36 
A,MIO_EUR,M69_70,TOTAL,CPA_C19,EU27_2020	1895.03 
A,MIO_EUR,M69_70,TOTAL,CPA_C20,EU27_2020	950.58 
A,MIO_EUR,M69_70,TOTAL,CPA_C21,EU27_2020	167.66 
A,MIO_EUR,M69_70,TOTAL,CPA_C22,EU27_2020	1322.12 
A,MIO_EUR,M69_70,TOTAL,CPA_C23,EU27_2020	362.3 
A,MIO_EUR,M69_70,TOTAL,CPA_C24,EU27_2020	173.08 
A,MIO_EUR,M69_70,TOTAL,CPA_C25,EU27_2020	878.17 
A,MIO_EUR,M69_70,TOTAL,CPA_C26,EU27_2020	1255.64 
A,MIO_EUR,M69_70,TOTAL,CPA_C27,EU27_2020	1169.55 
A,MIO_EUR,M69_70,TOTAL,CPA_C28,EU27_2020	927.79 
A,MIO_EUR,M69_70,TOTAL,CPA_C29,EU27_2020	319.63 
A,MIO_EUR,M69_70,TOTAL,CPA_C30,EU27_2020	11.69 
A,MIO_EUR,M69_70,TOTAL,CPA_C31_32,EU27_2020	700.86 
A,MIO_EUR,M69_70,TOTAL,CPA_C33,EU27_2020	1540.98 
A,MIO_EUR,M69_70,TOTAL,CPA_D,EU27_2020	5653.8 
A,MIO_EUR,M69_70,TOTAL,CPA_E36,EU27_2020	415.98 
A,MIO_EUR,M69_70,TOTAL,CPA_E37-39,EU27_2020	2533.91 
A,MIO_EUR,M69_70,TOTAL,CPA_F,EU27_2020	5779.34 
A,MIO_EUR,M69_70,TOTAL,CPA_G45,EU27_2020	2374.16 
A,MIO_EUR,M69_70,TOTAL,CPA_G46,EU27_2020	10905.26 
A,MIO_EUR,M69_70,TOTAL,CPA_G47,EU27_2020	2835.52 
A,MIO_EUR,M69_70,TOTAL,CPA_H49,EU27_2020	2941.33 
A,MIO_EUR,M69_70,TOTAL,CPA_H50,EU27_2020	184.49 
A,MIO_EUR,M69_70,TOTAL,CPA_H51,EU27_2020	1528.51 
A,MIO_EUR,M69_70,TOTAL,CPA_H52,EU27_2020	4777.75 
A,MIO_EUR,M69_70,TOTAL,CPA_H53,EU27_2020	5905.72 
A,MIO_EUR,M69_70,TOTAL,CPA_I,EU27_2020	8807.06 
A,MIO_EUR,M69_70,TOTAL,CPA_J58,EU27_2020	4379.36 
A,MIO_EUR,M69_70,TOTAL,CPA_J59_60,EU27_2020	3373.15 
A,MIO_EUR,M69_70,TOTAL,CPA_J61,EU27_2020	8457.34 
A,MIO_EUR,M69_70,TOTAL,CPA_J62_63,EU27_2020	37052.02 
A,MIO_EUR,M69_70,TOTAL,CPA_K64,EU27_2020	20596.63 
A,MIO_EUR,M69_70,TOTAL,CPA_K65,EU27_2020	3855.38 
A,MIO_EUR,M69_70,TOTAL,CPA_K66,EU27_2020	4855.22 
A,MIO_EUR,M69_70,TOTAL,CPA_L68B,EU27_2020	30498.47 
A,MIO_EUR,M69_70,TOTAL,CPA_M69_70,EU27_2020	211200.59 
A,MIO_EUR,M69_70,TOTAL,CPA_M71,EU27_2020	11302.4 
A,MIO_EUR,M69_70,TOTAL,CPA_M72,EU27_2020	1568.38 
A,MIO_EUR,M69_70,TOTAL,CPA_M73,EU27_2020	10862.76 
A,MIO_EUR,M69_70,TOTAL,CPA_M74_75,EU27_2020	11962.85 
A,MIO_EUR,M69_70,TOTAL,CPA_N77,EU27_2020	17579.21 
A,MIO_EUR,M69_70,TOTAL,CPA_N78,EU27_2020	7026.07 
A,MIO_EUR,M69_70,TOTAL,CPA_N79,EU27_2020	590.09 
A,MIO_EUR,M69_70,TOTAL,CPA_N80-82,EU27_2020	29653.58 
A,MIO_EUR,M69_70,TOTAL,CPA_O,EU27_2020	5839.47 
A,MIO_EUR,M69_70,TOTAL,CPA_P,EU27_2020	3972.57 
A,MIO_EUR,M69_70,TOTAL,CPA_Q86,EU27_2020	657.18 
A,MIO_EUR,M69_70,TOTAL,CPA_Q87_88,EU27_2020	19.92 
A,MIO_EUR,M69_70,TOTAL,CPA_R90-92,EU27_2020	857.37 
A,MIO_EUR,M69_70,TOTAL,CPA_R93,EU27_2020	1324.87 
A,MIO_EUR,M69_70,TOTAL,CPA_S94,EU27_2020	2157.65 
A,MIO_EUR,M69_70,TOTAL,CPA_S95,EU27_2020	851.41 
A,MIO_EUR,M69_70,TOTAL,CPA_S96,EU27_2020	1581.63 
A,MIO_EUR,M69_70,TOTAL,CPA_T,EU27_2020	0.05 
A,MIO_EUR,M69_70,TOTAL,CPA_U,EU27_2020	5.28 
A,MIO_EUR,M69_70,TOTAL,D1,EU27_2020	297724.62 
A,MIO_EUR,M69_70,TOTAL,D21X31,EU27_2020	8243.36 
A,MIO_EUR,M69_70,TOTAL,D29X39,EU27_2020	4603.43 
A,MIO_EUR,M69_70,TOTAL,IMP,EU27_2020	50960.53 
A,MIO_EUR,M69_70,TOTAL,P1,EU27_2020	1017694.01 
A,MIO_EUR,M69_70,TOTAL,P2,EU27_2020	514932.25 
A,MIO_EUR,M69_70,TOTAL,P2_ADJ,EU27_2020	514932.25 
A,MIO_EUR,M69_70,TOTAL,P51C,EU27_2020	0 
A,MIO_EUR,M69_70,TOTAL,TOTAL,EU27_2020	506688.89 
A,MIO_EUR,M74_75,TOTAL,ADJ_P6,EU27_2020	0 
A,MIO_EUR,M74_75,TOTAL,B1G,EU27_2020	72210.44 
A,MIO_EUR,M74_75,TOTAL,B2A3G,EU27_2020	43930.93 
A,MIO_EUR,M74_75,TOTAL,B2A3N,EU27_2020	0 
A,MIO_EUR,M74_75,TOTAL,B3G,EU27_2020	0 
A,MIO_EUR,M74_75,TOTAL,CPA_A01,EU27_2020	171.23 
A,MIO_EUR,M74_75,TOTAL,CPA_A02,EU27_2020	4.05 
A,MIO_EUR,M74_75,TOTAL,CPA_A03,EU27_2020	2.66 
A,MIO_EUR,M74_75,TOTAL,CPA_B,EU27_2020	22.03 
A,MIO_EUR,M74_75,TOTAL,CPA_C10-12,EU27_2020	477.04 
A,MIO_EUR,M74_75,TOTAL,CPA_C13-15,EU27_2020	708.66 
A,MIO_EUR,M74_75,TOTAL,CPA_C16,EU27_2020	177.58 
A,MIO_EUR,M74_75,TOTAL,CPA_C17,EU27_2020	985.37 
A,MIO_EUR,M74_75,TOTAL,CPA_C18,EU27_2020	1191.68 
A,MIO_EUR,M74_75,TOTAL,CPA_C19,EU27_2020	467.13 
A,MIO_EUR,M74_75,TOTAL,CPA_C20,EU27_2020	941.69 
A,MIO_EUR,M74_75,TOTAL,CPA_C21,EU27_2020	1229.05 
A,MIO_EUR,M74_75,TOTAL,CPA_C22,EU27_2020	607.24 
A,MIO_EUR,M74_75,TOTAL,CPA_C23,EU27_2020	209.72 
A,MIO_EUR,M74_75,TOTAL,CPA_C24,EU27_2020	255.86 
A,MIO_EUR,M74_75,TOTAL,CPA_C25,EU27_2020	403.04 
A,MIO_EUR,M74_75,TOTAL,CPA_C26,EU27_2020	835.84 
A,MIO_EUR,M74_75,TOTAL,CPA_C27,EU27_2020	246.9 
A,MIO_EUR,M74_75,TOTAL,CPA_C28,EU27_2020	317.9 
A,MIO_EUR,M74_75,TOTAL,CPA_C29,EU27_2020	387.24 
A,MIO_EUR,M74_75,TOTAL,CPA_C30,EU27_2020	163.51 
A,MIO_EUR,M74_75,TOTAL,CPA_C31_32,EU27_2020	640.77 
A,MIO_EUR,M74_75,TOTAL,CPA_C33,EU27_2020	657.36 
A,MIO_EUR,M74_75,TOTAL,CPA_D,EU27_2020	1262.14 
A,MIO_EUR,M74_75,TOTAL,CPA_E36,EU27_2020	80.08 
A,MIO_EUR,M74_75,TOTAL,CPA_E37-39,EU27_2020	770.41 
A,MIO_EUR,M74_75,TOTAL,CPA_F,EU27_2020	1895.9 
A,MIO_EUR,M74_75,TOTAL,CPA_G45,EU27_2020	982.45 
A,MIO_EUR,M74_75,TOTAL,CPA_G46,EU27_2020	3711.59 
A,MIO_EUR,M74_75,TOTAL,CPA_G47,EU27_2020	2505.11 
A,MIO_EUR,M74_75,TOTAL,CPA_H49,EU27_2020	870.39 
A,MIO_EUR,M74_75,TOTAL,CPA_H50,EU27_2020	51.8 
A,MIO_EUR,M74_75,TOTAL,CPA_H51,EU27_2020	263.89 
A,MIO_EUR,M74_75,TOTAL,CPA_H52,EU27_2020	1429.92 
A,MIO_EUR,M74_75,TOTAL,CPA_H53,EU27_2020	1069.63 
A,MIO_EUR,M74_75,TOTAL,CPA_I,EU27_2020	1472.25 
A,MIO_EUR,M74_75,TOTAL,CPA_J58,EU27_2020	1144.03 
A,MIO_EUR,M74_75,TOTAL,CPA_J59_60,EU27_2020	346.15 
A,MIO_EUR,M74_75,TOTAL,CPA_J61,EU27_2020	1569.77 
A,MIO_EUR,M74_75,TOTAL,CPA_J62_63,EU27_2020	3787.26 
A,MIO_EUR,M74_75,TOTAL,CPA_K64,EU27_2020	2385.92 
A,MIO_EUR,M74_75,TOTAL,CPA_K65,EU27_2020	482.45 
A,MIO_EUR,M74_75,TOTAL,CPA_K66,EU27_2020	577.77 
A,MIO_EUR,M74_75,TOTAL,CPA_L68B,EU27_2020	4345.62 
A,MIO_EUR,M74_75,TOTAL,CPA_M69_70,EU27_2020	10820.34 
A,MIO_EUR,M74_75,TOTAL,CPA_M71,EU27_2020	3033.16 
A,MIO_EUR,M74_75,TOTAL,CPA_M72,EU27_2020	55.01 
A,MIO_EUR,M74_75,TOTAL,CPA_M73,EU27_2020	1002.72 
A,MIO_EUR,M74_75,TOTAL,CPA_M74_75,EU27_2020	8593.62 
A,MIO_EUR,M74_75,TOTAL,CPA_N77,EU27_2020	2164.81 
A,MIO_EUR,M74_75,TOTAL,CPA_N78,EU27_2020	873.22 
A,MIO_EUR,M74_75,TOTAL,CPA_N79,EU27_2020	110.74 
A,MIO_EUR,M74_75,TOTAL,CPA_N80-82,EU27_2020	4474.81 
A,MIO_EUR,M74_75,TOTAL,CPA_O,EU27_2020	1436.05 
A,MIO_EUR,M74_75,TOTAL,CPA_P,EU27_2020	697.06 
A,MIO_EUR,M74_75,TOTAL,CPA_Q86,EU27_2020	391.37 
A,MIO_EUR,M74_75,TOTAL,CPA_Q87_88,EU27_2020	399.56 
A,MIO_EUR,M74_75,TOTAL,CPA_R90-92,EU27_2020	563.03 
A,MIO_EUR,M74_75,TOTAL,CPA_R93,EU27_2020	414.32 
A,MIO_EUR,M74_75,TOTAL,CPA_S94,EU27_2020	384.77 
A,MIO_EUR,M74_75,TOTAL,CPA_S95,EU27_2020	140.24 
A,MIO_EUR,M74_75,TOTAL,CPA_S96,EU27_2020	290.58 
A,MIO_EUR,M74_75,TOTAL,CPA_T,EU27_2020	0.05 
A,MIO_EUR,M74_75,TOTAL,CPA_U,EU27_2020	4.6 
A,MIO_EUR,M74_75,TOTAL,D1,EU27_2020	28555.94 
A,MIO_EUR,M74_75,TOTAL,D21X31,EU27_2020	1071.54 
A,MIO_EUR,M74_75,TOTAL,D29X39,EU27_2020	-276.43 
A,MIO_EUR,M74_75,TOTAL,IMP,EU27_2020	6939.63 
